CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;73;49;1360
01:00;66;47;1350
02:00;46;36;1180
03:00;46;37;1110
04:00;48;39;1040
05:00;51;42;1000
06:00;57;44;970
07:00;66;48;990
08:00;73;50;1070
09:00;55;40;1120
10:00;58;37;1160
11:00;71;34;1140
12:00;59;32;1120
13:00;38;22;1100
14:00;40;22;1080
15:00;36;20;1040
16:00;33;18;1020
17:00;36;18;1030
18:00;44;21;1040
19:00;43;22;1040
20:00;49;26;1090
21:00;74;32;1220
22:00;78;39;1320
23:00;78;46;1350
