CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;34;27;53;710;124
01:00;29;35;29;33;500;78
02:00;47;50;42;64;760;144
03:00;40;49;42;59;770;131
04:00;36;49;42;41;670;98
05:00;33;52;45;43;600;98
06:00;34;50;43;61;630;127
07:00;29;52;44;47;680;101
08:00;35;54;46;59;680;125
09:00;44;57;47;65;790;143
10:00;40;44;36;51;690;117
11:00;40;34;27;37;630;96
12:00;29;36;27;33;480;79
13:00;30;30;23;41;540;92
14:00;40;22;15;56;530;126
15:00;41;24;16;59;570;131
16:00;40;27;20;55;630;124
17:00;39;29;21;51;600;117
18:00;34;26;18;43;480;99
19:00;47;27;18;53;580;128
20:00;58;28;22;80;780;180
21:00;54;31;23;80;780;177
22:00;60;34;26;98;820;210
23:00;57;35;27;102;930;214
