CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;23;8;550;44
01:00;26;20;6;430;36
02:00;52;74;47;1160;123
03:00;59;69;54;1200;141
04:00;42;73;17;810;69
05:00;41;78;28;820;85
06:00;44;88;40;1000;105
07:00;54;92;60;1220;146
08:00;54;88;39;1140;112
09:00;55;101;41;1090;118
10:00;52;99;33;1010;102
11:00;48;70;21;890;80
12:00;51;65;17;990;77
13:00;60;55;20;960;90
14:00;57;64;18;830;85
15:00;62;52;23;790;97
16:00;55;43;22;810;88
17:00;52;28;22;880;85
18:00;58;56;30;1110;103
19:00;67;48;37;1210;122
20:00;78;51;50;1110;153
21:00;78;39;57;1270;165
22:00;50;30;29;760;94
23:00;45;31;18;730;72
