CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;73;65;27;780;71
01:00;17;36;32;15;430;39
02:00;17;41;36;11;450;35
03:00;16;39;35;9;440;31
04:00;19;38;34;8;440;32
05:00;32;42;37;35;510;86
06:00;36;47;42;45;600;105
07:00;46;39;35;64;620;143
08:00;43;41;37;67;610;145
09:00;37;42;36;45;500;106
10:00;39;49;41;53;670;121
11:00;52;55;46;108;870;217
12:00;57;53;46;112;880;228
13:00;60;69;57;138;930;272
14:00;60;83;65;120;1050;242
15:00;57;73;58;91;1040;196
16:00;58;74;58;97;990;206
17:00;66;72;62;124;1080;256
18:00;66;87;74;130;1100;264
19:00;61;96;83;96;1050;208
20:00;52;97;86;83;1050;178
21:00;55;104;90;108;1310;220
22:00;54;109;95;96;1440;200
23:00;42;102;91;56;1130;127
