CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;76;69;108;241
01:00;64;77;80;186
02:00;64;53;72;174
03:00;58;48;74;172
04:00;49;41;87;182
05:00;47;41;88;181
06:00;45;49;112;216
07:00;50;50;140;263
08:00;67;53;173;332
09:00;95;63;161;341
10:00;82;58;92;222
11:00;72;49;69;177
12:00;74;32;69;179
13:00;69;36;67;172
14:00;70;34;70;178
15:00;77;25;67;180
16:00;67;22;56;152
17:00;75;27;62;169
18:00;71;21;59;160
19:00;89;22;78;207
20:00;97;23;89;233
21:00;109;26;133;312
22:00;112;48;171;373
23:00;96;46;162;343
