CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;246;102;2690;205
01:00;38;133;43;1430;103
02:00;37;139;31;1310;83
03:00;36;182;28;1270;77
04:00;37;169;27;1260;77
05:00;40;150;50;1300;115
06:00;45;173;126;1620;235
07:00;49;184;178;2230;319
08:00;54;182;152;2180;286
09:00;55;191;183;2170;334
10:00;54;193;132;1900;255
11:00;60;215;158;1960;301
12:00;73;221;160;1690;316
13:00;69;213;162;1600;316
14:00;69;225;168;1790;324
15:00;59;176;98;1530;207
16:00;70;192;136;2030;276
17:00;77;198;220;2560;412
18:00;87;240;240;2960;454
19:00;90;234;264;3460;492
20:00;77;230;207;2940;392
21:00;70;244;220;3040;406
22:00;71;247;229;3050;420
23:00;60;249;152;3020;292
