CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;60.3482;76.277;66.0409;74.2394;1061.36;1237.48;173.7
01:00;51.5522;71.9398;69.2219;51.3788;988.257;1249.44;130.1
02:00;62.8027;60.4064;39.371;40.6345;643.274;915.353;124.8
03:00;60.4056;56.1991;31.333;41.5022;645.776;913.17;123.8
04:00;35.3469;49.776;32.2419;20.7608;534.787;882.585;67.1
05:00;39.5311;49.0937;34.1888;23.3286;512.649;808.078;75.1
06:00;51.5676;51.1753;28.4118;56.0364;532.007;724.803;137.2
07:00;55.8867;53.2218;36.4565;67.3567;636.443;652.089;158.9
08:00;64.4229;57.7101;25.7353;112.764;878.306;650.633;236.8
09:00;75.3754;64.64;29.0565;150.466;1141;690.53;305.4
10:00;72.8476;63.1959;27.9086;144.858;1188.4;758.671;294.2
11:00;77.0896;56.4579;34.2972;124.108;1280.05;837.955;266.7
12:00;78.8087;48.2528;23.9365;85.0392;911.208;885.008;208.7
13:00;107.992;55.9622;23.5666;96.7426;1025.16;949.072;255.7
14:00;109.991;55.2912;19.6579;102.41;1060.62;1015.15;266.5
15:00;96.5077;50.2733;25.574;91.6344;875.523;1045.03;236.5
16:00;102.372;56.5875;29.4702;121.139;1096.01;1072.25;287.4
17:00;105.673;46.6153;26.9333;93.7574;904.561;1042.69;249
18:00;;62.1815;27.0241;;;1021.88;
19:00;106.239;73.2701;34.9318;146.424;1255.03;1018.3;329.9
20:00;105.586;80.428;43.0218;134.681;1371.59;1084.07;311.4
21:00;96.6102;90.1392;52.0016;139.153;1346.34;1129.95;309.3
22:00;86.3305;98.6208;58.2192;160.713;1437.14;1183.74;331.8
23:00;71.5159;87.5376;61.6712;96.5507;1286.33;1242.43;219.1
