CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;100;224;227;2680;447
01:00;85;209;147;2280;310
02:00;77;122;49;1490;151
03:00;68;113;34;1260;119
04:00;61;102;25;1190;99
05:00;62;124;60;1320;152
06:00;67;121;104;1580;225
07:00;75;137;188;2440;362
08:00;79;171;262;2560;480
09:00;98;228;256;2390;490
10:00;120;248;244;2560;492
11:00;117;264;154;2150;352
12:00;97;211;105;1210;256
13:00;92;184;93;920;233
14:00;86;130;87;930;218
15:00;94;98;82;980;218
16:00;86;82;71;960;193
17:00;94;81;73;1060;205
18:00;102;58;81;1220;225
19:00;117;83;159;1710;360
20:00;116;106;173;1770;379
21:00;118;125;186;1890;400
22:00;110;148;137;1780;319
23:00;114;183;278;2860;538
