CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;42;37;28;87;840;175
01:00;35;36;27;48;660;109
02:00;32;30;21;33;520;82
03:00;30;33;21;35;440;82
04:00;30;34;23;35;430;84
05:00;25;35;25;31;380;71
06:00;22;35;25;34;430;74
07:00;23;33;22;29;370;66
08:00;31;29;19;38;400;88
09:00;30;24;16;35;380;83
10:00;33;30;20;40;470;93
11:00;39;40;28;45;510;108
12:00;32;45;33;42;550;96
13:00;36;47;35;48;610;109
14:00;36;47;35;53;620;116
15:00;41;43;31;54;550;125
16:00;40;41;31;54;530;122
17:00;37;46;33;55;670;121
18:00;47;39;29;69;630;153
19:00;54;33;23;73;720;166
20:00;64;34;22;107;840;228
21:00;78;35;23;148;1020;304
22:00;73;37;25;126;1000;265
23:00;57;39;28;113;1000;230
