CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;76;64;58;162
01:00;51;63;32;98
02:00;36;75;31;83
03:00;33;60;34;83
04:00;30;42;28;72
05:00;33;43;50;108
06:00;42;62;138;252
07:00;49;63;146;272
08:00;53;79;161;298
09:00;55;93;135;260
10:00;74;79;114;246
11:00;103;79;136;310
12:00;95;83;103;251
13:00;114;64;117;292
14:00;117;49;124;305
15:00;115;44;123;302
16:00;114;61;128;308
17:00;117;60;108;282
18:00;114;51;113;285
19:00;110;46;89;244
20:00;117;43;94;260
21:00;112;51;98;260
22:00;101;70;101;255
23:00;90;82;84;217
