CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;84;108;138;1620;296
01:00;73;96;103;1610;232
02:00;38;112;9;830;54
03:00;33;90;14;770;56
04:00;43;85;30;850;90
05:00;50;91;48;880;125
06:00;61;108;105;1040;224
07:00;65;113;231;1810;420
08:00;74;142;229;2500;426
09:00;85;139;198;2170;390
10:00;69;133;111;1470;240
11:00;80;112;104;1580;241
12:00;72;101;102;1430;230
13:00;63;64;70;970;173
14:00;63;56;62;860;159
15:00;51;56;54;780;137
16:00;66;44;59;950;158
17:00;77;44;77;1030;196
18:00;86;46;96;1080;234
19:00;96;49;133;1450;300
20:00;117;52;166;2070;373
21:00;134;80;258;2750;531
22:00;116;88;322;2770;610
23:00;104;112;279;2590;531
