CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;53;31;101;1100;201
01:00;43;69;40;125;1230;233
02:00;39;41;23;42;530;103
03:00;41;39;22;53;550;121
04:00;42;35;21;50;520;118
05:00;49;36;21;68;590;151
06:00;51;38;22;100;650;202
07:00;50;48;27;147;850;272
08:00;52;38;22;156;890;289
09:00;65;35;20;162;910;311
10:00;69;31;17;166;920;322
11:00;61;24;13;112;880;231
12:00;56;21;11;78;700;175
13:00;59;19;10;75;640;173
14:00;64;16;9;73;670;175
15:00;62;17;9;76;670;177
16:00;64;16;10;69;710;169
17:00;;16;9;;830;
18:00;80;17;10;95;930;224
19:00;85;25;14;115;1020;260
20:00;85;31;18;117;1010;264
21:00;102;40;22;248;1780;482
22:00;81;54;30;215;1600;410
23:00;62;56;33;154;1410;296
