CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;43;37;89;850;190
01:00;40;28;22;33;480;90
02:00;25;28;23;15;360;48
03:00;23;31;25;14;260;43
04:00;22;36;31;14;250;43
05:00;36;37;32;28;300;80
06:00;69;41;34;99;510;221
07:00;93;40;33;187;1150;378
08:00;87;37;32;164;1010;337
09:00;67;43;32;92;700;207
10:00;79;49;36;125;760;269
11:00;89;51;34;190;930;379
12:00;81;47;31;144;760;301
13:00;70;41;31;103;760;227
14:00;51;31;25;68;580;154
15:00;45;28;22;85;550;176
16:00;49;26;21;87;640;183
17:00;52;34;25;90;650;189
18:00;61;43;36;106;760;222
19:00;67;50;43;111;880;237
20:00;67;55;47;158;1130;309
21:00;60;59;51;112;950;232
22:00;56;54;47;86;800;187
23:00;49;50;43;91;830;187
