CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;208;129;89;1050;193
01:00;50;188;151;56;1320;135
02:00;42;223;176;32;1230;91
03:00;31;168;137;14;950;52
04:00;33;187;150;23;960;68
05:00;41;185;150;54;980;123
06:00;53;170;132;149;1180;281
07:00;62;155;120;197;1450;364
08:00;76;149;109;295;1730;526
09:00;62;187;147;237;1830;424
10:00;73;189;148;249;1740;453
11:00;90;148;113;279;1640;516
12:00;104;134;105;240;1730;471
13:00;94;124;97;178;1330;365
14:00;88;102;78;164;1200;339
15:00;88;81;63;193;1110;383
16:00;99;77;60;196;1500;400
17:00;65;90;68;99;810;217
18:00;75;122;96;196;1460;373
19:00;65;103;83;133;1200;269
20:00;64;92;72;110;900;232
21:00;70;120;73;105;960;230
22:00;72;209;105;134;1240;276
23:00;66;195;109;106;990;228
