CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;94;233;122;280
01:00;86;180;90;223
02:00;48;79;17;75
03:00;46;68;18;75
04:00;45;59;18;73
05:00;;47;;
06:00;55;39;37;111
07:00;89;74;145;311
08:00;92;104;191;385
09:00;98;118;184;380
10:00;99;135;222;439
11:00;100;145;151;331
12:00;102;144;118;282
13:00;99;100;118;278
14:00;88;98;76;204
15:00;101;90;90;237
16:00;87;50;65;186
17:00;81;37;70;188
18:00;102;48;93;243
19:00;111;50;122;297
20:00;123;67;172;385
21:00;130;65;230;481
22:00;127;101;246;504
23:00;117;222;224;459
