CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;111;209;194;301;3740;571
01:00;83;186;180;152;3160;316
02:00;80;183;177;135;3080;286
03:00;76;178;173;124;2870;264
04:00;71;180;175;123;2740;259
05:00;73;188;184;142;2760;289
06:00;80;181;177;205;2890;394
07:00;84;177;173;261;3160;483
08:00;104;169;157;343;3460;630
09:00;101;143;131;207;2430;418
10:00;125;142;119;275;2780;546
11:00;127;216;101;252;2130;512
12:00;100;96;41;125;1160;289
13:00;101;63;22;111;1040;269
14:00;104;56;22;111;1180;273
15:00;99;43;20;88;1010;233
16:00;122;64;29;153;1550;355
17:00;132;84;41;202;1730;441
18:00;197;147;79;569;4750;1066
19:00;171;170;112;481;3950;907
20:00;186;196;136;612;4810;1121
21:00;149;166;142;396;3830;753
22:00;131;181;165;316;3320;614
23:00;124;193;176;332;3820;631
