CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;84;92;1560;213
01:00;58;93;51;1300;136
02:00;34;;9;440;47
03:00;26;;6;410;35
04:00;36;;14;440;56
05:00;54;42;56;750;139
06:00;79;32;191;1540;371
07:00;90;76;180;1590;365
08:00;89;111;129;1380;286
09:00;82;126;84;1170;210
10:00;80;92;69;1160;186
11:00;90;54;85;1140;220
12:00;67;59;34;830;120
13:00;65;57;36;750;120
14:00;70;48;40;930;132
15:00;84;44;50;1060;159
16:00;77;28;44;970;145
17:00;79;41;46;1020;149
18:00;98;52;70;1220;206
19:00;111;51;110;1620;278
20:00;123;70;266;3130;529
21:00;99;104;158;2340;340
22:00;73;116;83;1570;199
23:00;66;100;100;1690;219
