CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;31;23;11;20;300;60
01:00;49;78;45;102;1190;204
02:00;40;78;60;130;1440;238
03:00;32;71;54;108;1140;196
04:00;28;61;47;91;1200;168
05:00;26;58;44;77;1010;143
06:00;33;61;46;102;1000;188
07:00;41;59;44;175;1400;308
08:00;47;56;41;217;1650;379
09:00;59;64;46;248;1720;437
10:00;69;70;50;144;1580;289
11:00;69;50;32;125;1110;260
12:00;83;33;21;204;1370;395
13:00;97;29;16;189;1250;385
14:00;42;28;14;35;510;96
15:00;43;26;12;39;500;103
16:00;74;21;12;87;740;207
17:00;84;23;13;115;950;259
18:00;101;21;13;133;1430;304
19:00;112;28;16;196;1560;412
20:00;102;27;16;188;1500;390
21:00;84;24;15;95;950;230
22:00;51;21;12;33;450;101
23:00;46;21;11;27;370;88
