CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;60.1798;52.9556;34.5858;65.5922;792.018;938.181;160.4
01:00;50.5128;55.6122;37.6952;43.1711;674.03;890.727;116.5
02:00;19.0901;29.4371;23.5147;12.5157;369.097;642.978;38.2
03:00;15.3545;26.1518;20.6566;8.87344;317.999;584.97;29
04:00;15.3465;21.6404;16.8142;8.60915;279.363;541.967;28.4
05:00;17.6171;29.6004;23.5295;17.3122;280.302;462.897;44
06:00;33.8059;28.6704;21.5719;42.3263;349.551;399.088;98.4
07:00;51.202;33.492;23.5511;89.5225;818.787;423.413;188
08:00;60.4476;40.2909;27.86;111.367;772.724;453.308;230.6
09:00;45.4178;28.7856;19.2545;62.0964;541.86;466.21;140.3
10:00;55.4393;24.066;17.1173;58.1272;541.906;487.812;144.2
11:00;52.4311;27.718;20.4381;46.4251;444.243;503.592;123.3
12:00;64.4405;27.9918;19.7898;53.7994;550.048;537.428;146.6
13:00;59.751;34.6598;17.5834;45.2266;536.229;569.418;128.9
14:00;70.5302;31.9473;16.9398;50.1807;549.747;594.443;147.2
15:00;70.4754;26.3936;14.6911;54.0415;563.662;562.552;153
16:00;80.1345;32.3551;17.4345;71.0298;685.006;551.588;188.6
17:00;94.5697;39.7089;20.1618;102.52;1053.66;615.563;251.2
18:00;84.595;52.9976;21.6732;82.974;888.67;658.908;211.4
19:00;88.2015;44.4382;21.4344;104.428;954.87;722.736;247.7
20:00;91.9781;37.7276;19.4896;104.326;904.99;767.104;251.4
21:00;91.8787;42.7764;23.7765;110.984;933.45;816.757;261.5
22:00;83.8558;47.2047;29.3961;126.533;1033.62;877.241;277.2
23:00;69.6603;47.5244;31.4982;102.208;944.17;924.805;225.9
