CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;46;59;26;87
01:00;54;64;44;121
02:00;30;194;9;43
03:00;27;163;8;40
04:00;28;205;8;40
05:00;41;243;17;67
06:00;47;241;82;172
07:00;59;231;128;255
08:00;63;202;140;277
09:00;72;220;153;306
10:00;78;236;163;327
11:00;71;208;145;292
12:00;90;124;126;282
13:00;79;160;77;198
14:00;90;145;69;196
15:00;94;103;69;200
16:00;90;85;68;195
17:00;90;64;65;189
18:00;93;87;61;186
19:00;97;65;79;218
20:00;87;105;68;191
21:00;91;133;80;213
22:00;69;119;52;149
23:00;49;83;34;101
