CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;42;38;590
01:00;45;42;530
02:00;30;27;500
03:00;32;29;450
04:00;30;27;350
05:00;30;27;370
06:00;27;24;370
07:00;26;22;440
08:00;26;22;740
09:00;27;23;620
10:00;26;23;400
11:00;27;23;470
12:00;26;20;480
13:00;22;17;420
14:00;21;17;360
15:00;22;17;370
16:00;22;17;570
17:00;26;23;510
18:00;23;20;520
19:00;31;27;610
20:00;28;24;600
21:00;32;28;960
22:00;37;33;880
23:00;45;41;690
