CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;46;84;27;87
01:00;41;107;14;63
02:00;27;80;9;41
03:00;29;76;11;45
04:00;33;68;16;57
05:00;44;70;26;83
06:00;63;67;180;338
07:00;66;97;216;397
08:00;79;147;300;538
09:00;88;197;255;477
10:00;106;232;182;385
11:00;83;210;92;223
12:00;67;169;63;163
13:00;51;174;42;115
14:00;53;125;44;120
15:00;65;89;52;143
16:00;61;74;52;140
17:00;78;66;70;184
18:00;70;60;63;166
19:00;74;60;61;167
20:00;103;73;145;324
21:00;87;99;103;243
22:00;57;130;55;141
23:00;56;106;45;124
