CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;72;82;37;129
01:00;62;69;21;94
02:00;78;59;38;137
03:00;62;66;21;93
04:00;59;80;26;99
05:00;49;72;20;79
06:00;71;69;93;214
07:00;93;71;206;409
08:00;100;109;198;403
09:00;103;115;148;329
10:00;103;125;113;276
11:00;96;;95;241
12:00;94;97;68;197
13:00;103;81;64;200
14:00;105;61;66;206
15:00;111;60;65;210
16:00;124;65;64;221
17:00;135;57;70;241
18:00;141;48;76;256
19:00;120;73;52;200
20:00;124;59;56;209
21:00;102;53;56;189
22:00;121;59;110;290
23:00;119;82;127;314
