CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;55;39;114
01:00;40;62;26;80
02:00;52;47;43;117
03:00;43;50;40;105
04:00;37;36;44;104
05:00;36;37;64;134
06:00;41;50;119;223
07:00;52;53;205;366
08:00;70;78;202;380
09:00;90;90;192;383
10:00;99;108;171;359
11:00;90;118;89;227
12:00;83;99;70;191
13:00;87;89;67;189
14:00;79;88;62;174
15:00;103;72;72;214
16:00;102;75;73;213
17:00;100;79;85;229
18:00;110;72;94;254
19:00;105;78;104;266
20:00;91;76;82;216
21:00;97;73;112;268
22:00;108;84;143;326
23:00;79;67;82;205
