CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;49;48;1150;127
01:00;37;81;21;940;71
02:00;33;74;17;790;61
03:00;38;65;18;710;67
04:00;31;62;14;650;54
05:00;36;51;21;610;69
06:00;61;41;68;780;165
07:00;76;44;148;1490;304
08:00;81;63;155;1620;319
09:00;74;66;130;1550;273
10:00;80;71;116;1560;258
11:00;82;87;122;1360;268
12:00;76;100;110;1320;245
13:00;75;80;100;1190;229
14:00;77;80;101;1120;232
15:00;67;84;84;1160;196
16:00;74;47;107;1480;238
17:00;74;56;110;1530;242
18:00;88;57;155;1980;325
19:00;75;57;122;1840;262
20:00;65;59;87;1290;198
21:00;69;57;99;1280;220
22:00;67;59;89;1320;205
23:00;57;55;73;1370;170
