CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;32;14;27;560;96
01:00;48;24;14;26;470;86
02:00;;42;27;;;
03:00;50;39;28;41;500;113
04:00;46;67;45;66;430;147
05:00;57;53;38;130;530;255
06:00;70;69;47;246;710;446
07:00;84;78;47;319;880;572
08:00;105;88;39;232;1130;459
09:00;89;40;19;106;960;249
10:00;88;43;17;86;930;219
11:00;82;34;14;69;870;187
12:00;75;33;14;57;800;161
13:00;73;38;13;52;750;151
14:00;68;27;10;45;700;135
15:00;82;33;12;62;820;176
16:00;65;78;19;39;700;125
17:00;57;108;24;35;550;110
18:00;77;42;14;56;790;162
19:00;91;42;14;69;970;197
20:00;81;37;14;55;870;164
21:00;83;28;13;62;860;176
22:00;79;37;18;57;820;166
23:00;78;41;22;56;830;162
