CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;48;165;161;292
01:00;43;143;135;250
02:00;27;77;28;70
03:00;24;66;18;52
04:00;26;61;26;66
05:00;31;51;46;102
06:00;39;43;131;240
07:00;38;55;132;240
08:00;44;65;180;319
09:00;44;69;175;313
10:00;39;;298;494
11:00;73;;235;430
12:00;63;;107;226
13:00;64;;95;208
14:00;85;;119;265
15:00;80;;93;222
16:00;84;55;75;200
17:00;121;55;165;373
18:00;135;87;269;546
19:00;153;145;534;970
20:00;128;262;469;846
21:00;85;245;189;374
22:00;70;181;175;339
23:00;61;164;180;338
