CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;39;22;77;480;180
01:00;47;244;172;147;1540;271
02:00;;237;163;;1240;
03:00;34;157;113;66;1110;134
04:00;30;113;93;58;1210;118
05:00;35;85;78;59;780;125
06:00;35;68;62;81;1040;159
07:00;40;65;60;124;1140;229
08:00;42;63;57;139;1050;254
09:00;59;64;56;228;1320;408
10:00;61;63;45;182;970;340
11:00;56;64;39;149;690;284
12:00;57;67;42;138;610;269
13:00;59;55;33;125;570;251
14:00;75;39;22;130;590;274
15:00;64;30;21;74;410;177
16:00;82;64;43;153;780;316
17:00;103;98;69;250;1300;484
18:00;95;114;83;239;1290;460
19:00;95;129;99;219;1330;429
20:00;115;127;89;358;1740;663
21:00;87;68;49;169;1080;345
22:00;73;54;39;98;730;223
23:00;68;38;24;69;450;174
