CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;138;116;159;1830;306
01:00;51;98;88;63;1200;147
02:00;37;218;195;141;2650;252
03:00;38;193;177;108;2160;201
04:00;36;172;160;95;1930;179
05:00;40;183;166;168;2040;296
06:00;39;179;161;210;2150;358
07:00;49;172;152;251;2430;433
08:00;59;187;154;306;2920;526
09:00;;189;154;;2630;
10:00;75;184;155;274;2460;495
11:00;87;158;129;266;2180;494
12:00;80;103;79;197;1650;381
13:00;81;67;47;153;1000;316
14:00;73;54;36;135;970;280
15:00;81;50;32;130;880;279
16:00;79;50;37;112;1030;250
17:00;109;68;52;209;2000;430
18:00;124;91;65;279;2520;550
19:00;121;136;105;330;2750;626
20:00;115;154;129;300;2850;573
21:00;98;142;119;261;2230;496
22:00;87;132;112;207;2030;403
23:00;75;141;119;171;1790;336
