CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;90;75;26;630;82
01:00;52;93;74;29;630;97
02:00;45;80;66;23;560;79
03:00;40;74;60;21;510;71
04:00;41;73;59;21;500;72
05:00;49;81;64;29;560;92
06:00;60;83;55;52;590;140
07:00;87;94;60;115;910;264
08:00;91;116;69;121;1020;277
09:00;88;127;73;129;920;286
10:00;89;162;76;117;820;269
11:00;80;114;66;89;730;215
12:00;85;172;83;109;830;252
13:00;74;143;75;77;680;192
14:00;87;119;69;82;800;213
15:00;101;137;74;101;990;255
16:00;90;119;60;91;970;229
17:00;99;108;56;100;1160;252
18:00;87;111;59;80;990;209
19:00;89;122;73;85;1020;220
20:00;82;113;75;68;910;186
21:00;66;111;84;53;830;147
22:00;74;122;91;54;920;157
23:00;59;107;83;39;850;118
