CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;7.56943;43.3767;124.759;105.552;67.0886;1454.14;1272.19;146.231
01:00;3.08789;48.6093;55.2819;45.8347;51.9178;816.19;1070.4;128.246
02:00;2.94304;48.7023;44.3619;36.5269;49.6756;670.32;1046.19;124.862
03:00;2.50344;36.2264;34.8787;28.7873;21.0455;492.59;927.108;68.5104
04:00;2.08984;30.2079;32.2589;26.9931;15.566;386.17;804.406;54.0906
05:00;1.78444;31.6851;32.6334;27.3425;15.6949;355.394;695.421;55.765
06:00;2.25475;54.4934;36.9699;30.0881;73.2006;726.28;645.237;166.822
07:00;2.72314;64.2614;40.929;33.2822;104.008;1043.52;674.337;223.712
08:00;2.8432;72.5787;41.7118;33.8667;154.839;1023.87;689.292;309.784
09:00;3.06594;74.2403;41.1705;30.7722;160.706;1001.49;712.454;320.883
10:00;3.2668;74.8084;55.7824;36.1043;167.212;1043.41;759.09;331.486
11:00;2.84535;56.73;43.3096;30.7186;81.815;644.23;778.045;182.012
12:00;2.8378;71.0424;45.1226;34.3444;116.39;835.09;834.161;249.6
13:00;3.28724;77.3628;54.215;40.5359;173.654;1022.6;917.561;343.623
14:00;3.72578;74.2781;52.0637;40.7099;177.783;1150.88;970.636;347.102
15:00;3.91926;89.0741;50.19;39.262;193.753;1213.62;991.899;386.156
16:00;3.95115;82.9466;70.679;42.6234;173.6;1274.22;1023.19;349.339
17:00;3.85592;90.5444;82.8246;44.8402;224.43;1209.27;1049.17;435.041
18:00;3.93076;71.1822;66.5688;47.5086;116.761;1015.51;1045.68;250.218
19:00;4.40471;66.1935;76.8518;61.3204;90.7809;1020.75;1092.74;205.46
20:00;5.20213;65.5059;94.486;77.7646;96.4059;1247.81;1144.33;213.239
21:00;5.75777;71.2858;85.4449;71.7358;126.089;1416.81;1193.61;264.747
22:00;6.28572;56.8028;104.372;87.996;82.1427;1224.07;1202.76;182.782
23:00;7.13468;61.4238;119.026;100.484;125.381;1589.2;1249.7;253.803
