CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;39;232;137;249
01:00;35;204;83;162
02:00;23;178;14;45
03:00;26;146;24;62
04:00;24;112;23;59
05:00;29;86;42;94
06:00;35;71;76;150
07:00;54;74;197;355
08:00;72;96;291;516
09:00;64;85;246;440
10:00;50;78;145;271
11:00;65;68;128;261
12:00;67;60;144;287
13:00;56;67;102;211
14:00;51;74;82;175
15:00;54;63;94;198
16:00;45;60;66;146
17:00;83;45;158;324
18:00;80;66;275;499
19:00;78;96;233;434
20:00;71;153;243;443
21:00;54;180;164;305
22:00;54;211;153;287
23:00;51;224;207;367
