CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;66;12;710;65
01:00;44;62;8;560;56
02:00;68;118;85;1550;197
03:00;56;103;45;1210;125
04:00;46;88;37;1150;103
05:00;50;89;83;1430;177
06:00;48;86;68;1230;151
07:00;56;77;136;1780;263
08:00;81;97;127;1790;275
09:00;83;94;65;1310;182
10:00;81;91;41;1240;142
11:00;74;84;47;990;146
12:00;66;42;31;780;113
13:00;64;32;25;800;102
14:00;70;20;34;770;122
15:00;75;17;40;800;136
16:00;91;13;46;870;161
17:00;90;18;41;910;152
18:00;96;22;49;950;171
19:00;101;30;66;1480;201
20:00;71;42;36;1130;127
21:00;95;55;46;1300;166
22:00;87;51;47;1140;158
23:00;76;70;34;1030;128
