CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;63;55;90;1240;181
01:00;38;56;48;67;1180;141
02:00;37;108;95;81;1260;161
03:00;30;100;88;67;1230;133
04:00;27;101;90;81;1210;150
05:00;26;95;88;69;1200;131
06:00;22;95;86;73;1180;134
07:00;25;94;87;85;1170;155
08:00;27;91;82;103;1180;185
09:00;32;96;84;123;1200;220
10:00;41;85;77;108;1220;207
11:00;47;57;51;82;1210;173
12:00;51;38;33;79;1170;172
13:00;54;28;23;70;1150;161
14:00;64;24;17;81;1120;187
15:00;67;25;19;86;1090;199
16:00;81;28;20;98;1090;231
17:00;75;22;16;91;1080;213
18:00;80;22;14;96;1070;227
19:00;85;31;19;134;1100;290
20:00;75;37;23;110;1110;242
21:00;69;63;44;135;1140;275
22:00;63;71;54;158;1200;304
23:00;54;67;55;151;1250;285
