CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;56;76;43;122
01:00;50;147;46;120
02:00;51;149;47;123
03:00;46;147;46;116
04:00;44;164;54;127
05:00;44;216;57;130
06:00;46;214;99;198
07:00;54;238;174;320
08:00;54;233;167;309
09:00;70;225;211;394
10:00;86;200;247;463
11:00;;186;;
12:00;79;183;183;359
13:00;51;162;70;157
14:00;53;115;68;157
15:00;49;87;54;131
16:00;63;66;81;186
17:00;52;69;62;146
18:00;62;66;67;164
19:00;72;53;89;207
20:00;69;75;67;172
21:00;79;74;102;235
22:00;58;97;46;129
23:00;65;81;62;158
