CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;157;140;124;1920;251
01:00;44;113;106;117;2090;222
02:00;39;109;103;72;1860;148
03:00;40;103;97;71;1700;147
04:00;37;110;105;66;1780;137
05:00;34;108;103;90;1880;172
06:00;46;108;97;196;1990;345
07:00;;116;103;;2550;
08:00;81;133;110;430;3450;738
09:00;82;142;109;411;3370;709
10:00;101;143;94;403;2740;716
11:00;102;130;83;332;2280;610
12:00;118;130;84;357;2380;663
13:00;120;105;70;285;2150;557
14:00;111;76;49;244;1710;485
15:00;113;60;38;223;1660;455
16:00;131;85;57;367;2430;691
17:00;156;157;101;598;4400;1070
18:00;157;168;118;542;4700;985
19:00;124;212;169;438;3720;794
20:00;96;215;181;318;3140;583
21:00;99;195;170;367;3030;660
22:00;78;166;149;245;2420;454
23:00;70;153;138;166;2110;324
