CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;60;169;151;291
01:00;59;213;120;242
02:00;49;202;96;194
03:00;45;208;94;188
04:00;42;196;86;173
05:00;45;201;111;214
06:00;49;194;141;263
07:00;68;183;264;471
08:00;88;208;400;698
09:00;108;214;378;687
10:00;108;244;332;616
11:00;57;248;61;149
12:00;43;162;36;97
13:00;46;142;42;110
14:00;43;95;32;93
15:00;46;74;31;94
16:00;36;67;29;81
17:00;36;59;30;82
18:00;61;56;58;149
19:00;68;59;79;188
20:00;94;61;220;430
21:00;82;102;201;389
22:00;80;120;211;402
23:00;65;149;163;313
