CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;41;106;105;200
01:00;36;109;93;178
02:00;54;81;75;168
03:00;41;65;35;94
04:00;38;42;33;87
05:00;43;36;52;122
06:00;44;47;82;167
07:00;43;46;133;245
08:00;52;66;151;281
09:00;62;72;156;299
10:00;71;75;196;370
11:00;66;79;125;257
12:00;59;65;102;213
13:00;68;43;106;229
14:00;70;48;113;242
15:00;77;41;115;252
16:00;82;37;120;265
17:00;79;34;112;249
18:00;98;36;171;358
19:00;81;44;97;230
20:00;74;57;147;298
21:00;74;71;159;316
22:00;60;88;131;258
23:00;51;94;129;248
