CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;47.6879;31.9063;26.7291;55.523;446.35;619.525;132.5
01:00;36.1291;27.564;24.6692;39.6501;392.01;571.159;96.8
02:00;57.6201;62.76;44.2664;45.3146;526.3;825.531;126.8
03:00;37.6595;49.2859;35.8112;8.93926;253.501;735.428;51.3
04:00;30.8726;45.1613;32.9999;7.96556;195.325;612.506;43.1
05:00;39.1001;45.5134;33.6397;19.6967;248.106;534.118;69.2
06:00;49.5993;54.1948;36.9927;53.7762;368.473;478.013;131.8
07:00;77.552;73.9346;45.7687;177.35;738.75;463.353;348.5
08:00;75.8111;87.1845;46.8117;182.477;810.01;462.258;354.7
09:00;90.1698;149.665;58.0541;276.931;1189.89;541.294;513.3
10:00;96.9211;144.375;52.535;246.533;1091.11;611.896;473.5
11:00;98.214;130.762;48.8577;218.505;955.72;699.673;432.1
12:00;109.895;83.4571;36.8768;172.596;921.33;790.424;373.6
13:00;90.309;55.8935;32.151;97.1035;603.27;834.819;238.7
14:00;61.5922;48.7157;27.5516;52.7128;441.88;843.995;142.1
15:00;60.4109;21.4583;17.3293;64.2787;456.56;808.721;158.6
16:00;65.3784;12.4186;10.3441;78.2094;490.12;768.735;184.9
17:00;75.3547;24.7209;19.0913;106.63;778.94;717.366;238.3
18:00;78.0111;20.6747;16.0716;123.013;785.64;679.183;265.9
19:00;81.3843;18.9417;15.3802;127.276;711.65;648.674;275.9
20:00;77.2895;25.0366;18.8249;109.616;636.29;613.044;244.8
21:00;66.5612;24.2632;18.2289;89.6153;530.99;604.009;203.5
22:00;60.4237;30.1991;23.8784;88.3385;622.24;626.554;195.3
23:00;42.8741;29.1583;23.3948;52.87;444.1;624.996;123.7
