CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;54;137;113;255;2690;444
01:00;;57;53;;;
02:00;;54;51;;;
03:00;;51;48;;;
04:00;;49;47;;;
05:00;;53;50;;;
06:00;;68;56;;;
07:00;;68;56;;;
08:00;;68;55;;;
09:00;;73;57;;;
10:00;;82;68;;;
11:00;;88;68;;;
12:00;;93;73;;;
13:00;51;98;79;172;1460;313
14:00;67;91;81;223;2000;407
15:00;70;99;90;278;2190;495
16:00;65;88;82;247;2190;443
17:00;73;88;85;313;2740;551
18:00;69;86;85;273;2650;487
19:00;82;95;93;368;3420;646
20:00;76;105;101;354;3340;617
21:00;72;112;109;314;3040;552
22:00;58;152;112;271;2860;473
23:00;59;163;117;274;2910;478
