CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;71.5334;51.6844;35.0315;102.966;778.74;618.761;228.9
01:00;53.158;44.5373;32.4722;47.1574;504.54;629.611;125.3
02:00;48.4584;71.3931;48.1468;42.3474;458.69;776.797;113.1
03:00;46.4476;72.3526;49.4165;55.8005;475.52;770.825;131.7
04:00;44.5888;76.3689;56.0167;37.5662;432.33;733.903;102.1
05:00;42.8512;75.8326;58.2237;53.5029;591.77;695.516;124.6
06:00;42.5148;68.9968;54.4491;66.0602;439.47;655.426;143.5
07:00;38.2653;63.8571;50.9717;67.7897;467.16;528.877;141.9
08:00;41.5047;67.8441;55.3163;71.0371;493.45;497.884;150
09:00;61.5045;87.0686;70.2349;103.147;757.83;514.527;219
10:00;60.3148;67.5476;52.2803;55.823;430.79;511.04;145.6
11:00;59.0857;56.6565;42.6526;43.6866;355.73;496.066;125.9
12:00;53.0879;45.2703;33.5043;34.3878;341.782;484.748;105.7
13:00;54.3239;33.5349;22.4245;33.6409;381.89;458.513;105.6
14:00;60.7255;33.6209;22.4533;37.1242;379.538;451.021;117.4
15:00;55.8787;24.674;15.2981;34.404;350.895;436.488;108.5
16:00;61.2436;23.6481;14.2773;38.1527;342.277;417.592;119.6
17:00;73.6335;25.2417;15.2285;46.1799;417.74;375.08;144.2
18:00;71.6445;26.0368;15.5268;48.3282;455.99;378.23;145.4
19:00;77.4462;32.0381;18.5096;71.1233;545.72;401.979;186
20:00;78.7449;31.5698;19.789;57.2955;464.06;417.264;166.2
21:00;81.7202;37.86;25.7802;92.658;666.8;452.877;223.3
22:00;69.8149;39.3355;27.8709;70.8372;785.32;503.6;178
23:00;75.6087;46.3854;31.584;102.066;835.72;564.203;231.6
