CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;70;63;89;1240;178
01:00;35;54;52;37;1010;91
02:00;28;53;50;25;780;67
03:00;24;55;52;21;790;56
04:00;22;55;53;17;700;47
05:00;29;60;57;31;840;76
06:00;38;59;55;79;980;159
07:00;53;64;60;164;1300;304
08:00;60;70;65;223;1570;402
09:00;68;64;60;289;1540;510
10:00;66;72;63;230;1440;416
11:00;74;98;77;264;1680;476
12:00;73;85;66;243;1550;444
13:00;66;78;57;206;1220;381
14:00;69;80;61;206;1300;384
15:00;71;76;59;239;1490;435
16:00;74;67;53;244;1590;447
17:00;67;79;64;175;1410;334
18:00;64;87;70;169;1420;322
19:00;74;83;69;248;1700;452
20:00;70;92;77;202;1760;379
21:00;78;94;76;219;1780;411
22:00;64;92;85;185;1630;345
23:00;54;79;72;122;1410;240
