CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;35;41;38;26;580;74
01:00;49;89;84;46;1230;119
02:00;47;87;83;51;1200;124
03:00;45;79;75;32;1130;93
04:00;43;77;71;34;1110;95
05:00;41;76;66;33;1080;91
06:00;41;70;60;35;1080;95
07:00;41;65;55;47;1100;113
08:00;46;59;52;83;1260;173
09:00;46;59;52;97;1460;195
10:00;49;62;59;103;1660;207
11:00;48;70;66;102;1670;204
12:00;52;76;71;98;1810;200
13:00;54;67;65;95;1570;198
14:00;60;75;71;121;1620;244
15:00;74;75;71;147;1790;299
16:00;86;83;77;206;2160;400
17:00;90;86;81;201;2170;396
18:00;88;87;81;303;2340;552
19:00;67;54;50;148;1160;291
20:00;74;51;49;171;1340;336
21:00;60;54;51;103;1040;217
22:00;51;56;53;85;960;181
23:00;43;49;46;58;780;132
