CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;155;149;2220;281
01:00;45;155;122;2000;231
02:00;40;141;95;1320;186
03:00;37;121;91;1170;176
04:00;38;112;87;1100;170
05:00;40;98;130;1300;239
06:00;47;122;207;1870;364
07:00;48;99;205;2090;361
08:00;65;141;314;2490;544
09:00;72;134;258;2020;467
10:00;84;151;190;1720;374
11:00;84;149;142;1690;301
12:00;83;120;103;1300;240
13:00;97;110;110;1220;265
14:00;111;102;124;1340;302
15:00;119;85;155;1860;355
16:00;128;113;219;2390;463
17:00;130;116;231;2870;483
18:00;143;129;424;3860;791
19:00;145;148;561;4930;1004
20:00;120;201;369;3890;685
21:00;100;245;318;3500;586
22:00;81;226;267;3280;489
23:00;64;192;193;3100;359
