CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;238;176;284;3510;497
01:00;47;137;110;159;2110;291
02:00;38;118;104;85;1690;168
03:00;39;120;102;92;1670;179
04:00;31;132;100;103;1830;189
05:00;;120;99;;1660;
06:00;46;132;98;221;1950;385
07:00;59;122;94;339;2660;577
08:00;86;152;99;504;3550;858
09:00;84;153;102;434;3040;748
10:00;80;143;96;311;2490;557
11:00;87;175;94;329;2530;590
12:00;82;123;66;203;1790;393
13:00;90;108;50;201;1900;399
14:00;105;114;59;234;1940;462
15:00;102;111;57;205;1870;415
16:00;108;148;70;306;2390;577
17:00;123;262;107;460;3890;827
18:00;143;227;124;566;4830;1009
19:00;133;221;144;571;5010;1008
20:00;126;244;159;591;4720;1031
21:00;99;263;178;436;4250;766
22:00;87;273;185;457;4320;787
23:00;84;290;194;470;4450;804
