CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;53;30;182;1070;342
01:00;60;64;31;180;800;335
02:00;40;47;34;241;700;408
03:00;33;45;34;221;670;371
04:00;30;44;31;208;540;347
05:00;30;44;32;193;610;324
06:00;32;52;36;193;630;328
07:00;37;51;35;221;990;373
08:00;42;60;39;257;1420;433
09:00;53;79;42;280;1370;479
10:00;62;73;32;261;970;460
11:00;69;55;25;200;730;374
12:00;73;48;23;154;490;308
13:00;81;49;20;110;480;248
14:00;86;42;18;89;500;222
15:00;86;39;18;80;530;209
16:00;90;40;18;83;610;215
17:00;91;38;20;86;670;221
18:00;88;47;23;101;760;243
19:00;85;51;26;124;800;274
20:00;83;48;25;141;860;298
21:00;78;44;24;157;710;318
22:00;75;43;24;169;680;332
23:00;69;46;26;173;770;333
