CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;34;66;50;35;1210;88
01:00;46;96;74;60;1750;138
02:00;39;95;75;33;1600;90
03:00;40;104;83;54;2000;122
04:00;43;103;82;90;2160;181
05:00;46;107;85;95;2140;192
06:00;48;106;84;123;2280;236
07:00;67;109;87;256;2820;458
08:00;91;111;88;308;3370;561
09:00;55;55;42;137;1620;264
10:00;44;51;39;121;1520;228
11:00;39;53;41;112;1410;209
12:00;39;56;42;91;1360;178
13:00;46;71;55;102;1470;201
14:00;49;78;60;94;1620;191
15:00;44;66;50;92;1410;185
16:00;41;60;44;88;1440;175
17:00;47;67;45;92;1400;187
18:00;50;71;49;106;1520;212
19:00;50;70;50;78;1440;170
20:00;45;67;47;76;1310;161
21:00;46;70;51;67;1350;148
22:00;47;75;55;71;1370;155
23:00;40;75;57;61;1390;133
