CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;56;24;860;92
01:00;40;46;11;620;56
02:00;82;168;54;1150;163
03:00;;185;;;
04:00;62;176;55;1080;145
05:00;65;149;139;1480;277
06:00;81;126;200;1780;385
07:00;96;168;114;1380;269
08:00;93;201;102;1390;248
09:00;90;183;86;1150;220
10:00;94;186;70;1060;200
11:00;76;139;49;860;150
12:00;56;84;26;650;95
13:00;64;49;32;700;113
14:00;66;53;31;800;112
15:00;72;63;39;1010;131
16:00;68;105;40;950;129
17:00;64;89;35;870;117
18:00;55;64;30;760;101
19:00;58;75;30;950;104
20:00;60;61;32;850;107
21:00;63;48;29;820;107
22:00;65;41;24;940;101
23:00;68;40;37;1040;124
