CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;37;196;66;138
01:00;30;188;36;85
02:00;29;193;28;72
03:00;30;194;29;75
04:00;29;193;30;74
05:00;29;193;55;113
06:00;31;209;64;128
07:00;34;204;96;180
08:00;38;213;108;202
09:00;45;206;138;256
10:00;51;207;132;251
11:00;47;189;115;222
12:00;55;214;119;236
13:00;57;251;117;236
14:00;52;250;91;189
15:00;50;228;96;196
16:00;59;214;123;246
17:00;53;204;108;216
18:00;53;175;125;243
19:00;50;174;124;240
20:00;48;188;89;184
21:00;43;194;100;195
22:00;42;207;93;184
23:00;43;208;88;177
