CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;58;38;780;122
01:00;44;31;15;450;67
02:00;24;30;10;400;39
03:00;30;31;12;390;48
04:00;25;28;11;360;43
05:00;37;29;24;380;74
06:00;57;39;69;600;163
07:00;68;55;129;1100;265
08:00;70;62;118;1160;250
09:00;79;67;111;1250;247
10:00;73;56;92;870;214
11:00;79;58;66;730;179
12:00;75;45;57;740;161
13:00;79;64;49;850;153
14:00;80;41;51;640;158
15:00;86;39;58;870;174
16:00;91;40;61;800;183
17:00;103;42;61;980;196
18:00;98;38;53;920;178
19:00;111;48;69;1110;217
20:00;122;55;85;1070;250
21:00;118;52;73;1460;230
22:00;115;70;103;1460;272
23:00;92;62;76;1190;208
