CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;64;188;369;629
01:00;49;272;245;423
02:00;41;247;206;355
03:00;42;271;176;310
04:00;39;239;143;257
05:00;40;227;125;231
06:00;44;205;147;269
07:00;57;213;254;446
08:00;80;214;487;824
09:00;85;253;415;719
10:00;60;295;273;477
11:00;69;287;277;493
12:00;70;246;287;509
13:00;82;259;247;459
14:00;74;245;176;343
15:00;79;190;239;444
16:00;71;237;238;435
17:00;87;227;316;569
18:00;65;214;227;411
19:00;75;187;272;490
20:00;65;185;265;470
21:00;63;163;228;411
22:00;69;171;303;532
23:00;61;126;273;477
