CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;58;18;44;123
01:00;48;23;34;99
02:00;35;115;27;75
03:00;33;78;31;80
04:00;33;55;32;80
05:00;32;36;39;91
06:00;34;23;101;186
07:00;42;38;163;289
08:00;70;61;197;371
09:00;81;55;171;341
10:00;88;73;152;319
11:00;82;66;112;250
12:00;73;57;80;193
13:00;83;57;74;193
14:00;63;50;47;134
15:00;76;40;52;154
16:00;76;41;56;160
17:00;88;42;81;210
18:00;73;50;75;186
19:00;67;49;71;174
20:00;60;47;63;155
21:00;57;47;50;133
22:00;61;39;74;172
23:00;67;28;81;188
