CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;61;44;69;790;166
01:00;54;44;56;670;139
02:00;17;18;5;210;26
03:00;25;28;7;240;36
04:00;28;36;7;270;38
05:00;37;29;12;250;56
06:00;49;43;30;400;94
07:00;60;39;65;370;158
08:00;72;56;109;660;239
09:00;85;66;151;700;316
10:00;88;51;167;890;344
11:00;93;47;168;910;350
12:00;90;100;147;760;316
13:00;104;64;193;1090;399
14:00;113;47;202;1130;422
15:00;109;47;206;1180;424
16:00;99;30;141;1230;314
17:00;102;75;148;1320;328
18:00;90;60;113;1080;263
19:00;92;55;106;1000;255
20:00;95;54;130;1160;293
21:00;82;46;104;840;241
22:00;88;50;116;1310;266
23:00;77;47;98;950;227
