CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.02225;52.1983;46.0944;37.2946;40.5808;623.7;1042.92;114.448
01:00;0.673156;44.2562;41.7733;34.0946;14.972;436.195;995.951;67.1927
02:00;1.94231;42.3745;45.6199;31.7328;22.4103;514.144;581.983;76.6
03:00;1.72671;41.0482;43.7732;32.088;19.9271;574.812;577.956;71.4
04:00;1.07146;40.9982;46.7032;32.4632;31.0323;475.855;564.917;88.4
05:00;1.16432;48.2799;42.3569;29.91;54.5961;459.521;534.468;131.7
06:00;2.58132;54.2176;53.1714;35.8886;110.821;736.571;555.556;223.5
07:00;3.89744;80.8019;69.1181;45.9754;289.199;1423.91;664.553;522.7
08:00;5.66359;80.8992;82.9696;52.865;277.411;1471.77;780.153;506.493
09:00;2.68102;87.5017;95.0885;46.5727;220.045;1124.36;847.618;425.186
10:00;2.98402;79.7758;99.8414;40.6304;137.744;834.133;887.617;291.025
11:00;2.02295;76.5253;94.6826;36.4832;98.654;613.808;892.491;227.763
12:00;1.12789;84.0418;86.7476;33.9361;107.292;731.689;924.47;248.618
13:00;0.903167;80.9911;51.3673;23.0078;69.0166;558.801;936.88;186.841
14:00;1.20975;103.022;44.6023;20.266;85.7063;629.116;923.448;234.62
15:00;0.957759;82.9578;41.6556;15.8641;61.307;505.886;808.695;176.734
16:00;1.3243;98.3962;40.339;17.345;82.5275;652.162;706.244;225.044
17:00;1.8338;104.758;38.0308;18.1684;106.04;811.955;667.194;267.504
18:00;2.5173;124.941;47.1315;22.1429;149.406;1022.12;690.692;354.116
19:00;3.20281;115.071;53.0537;31.3167;180.994;1147.77;757.437;392.87
20:00;3.27657;93.4235;49.4289;35.1327;208.124;1235.34;820.394;412.672
21:00;2.91449;92.0185;56.3254;39.2899;230.834;1357.04;920.174;445.999
22:00;2.77173;86.3034;51.0987;36.1427;131.427;1145.13;984.675;287.779
23:00;1.91388;64.8294;51.3312;39.1059;111.392;1000.31;1046.48;235.741
