CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;62;93;1320;222
01:00;74;67;88;1300;208
02:00;54;55;37;830;110
03:00;55;58;42;710;119
04:00;47;58;43;650;111
05:00;45;59;72;600;154
06:00;48;69;109;560;214
07:00;50;79;148;630;276
08:00;75;98;216;790;405
09:00;90;79;155;970;326
10:00;87;56;106;980;248
11:00;77;45;67;860;179
12:00;79;36;78;850;197
13:00;76;37;67;900;178
14:00;77;34;57;820;163
15:00;89;40;78;760;207
16:00;92;32;78;800;210
17:00;86;34;60;800;177
18:00;99;50;89;810;234
19:00;99;48;92;830;239
20:00;102;71;96;890;249
21:00;104;73;138;1030;314
22:00;105;78;142;1160;322
23:00;97;74;144;1260;316
