CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;77;40;1000;131
01:00;34;80;8;520;46
02:00;31;28;7;420;41
03:00;28;33;7;370;39
04:00;34;36;12;440;53
05:00;67;29;63;780;163
06:00;76;24;130;1130;275
07:00;81;49;124;1070;269
08:00;95;80;171;1260;356
09:00;87;68;147;1170;310
10:00;79;71;89;1090;215
11:00;80;59;74;1030;193
12:00;64;38;49;850;139
13:00;62;35;46;720;132
14:00;64;40;49;770;139
15:00;70;29;48;830;143
16:00;80;38;54;990;162
17:00;96;38;67;1220;197
18:00;110;41;88;1240;244
19:00;111;53;96;1310;256
20:00;115;75;115;1710;291
21:00;107;65;163;1900;355
22:00;98;97;113;1520;271
23:00;85;114;64;1380;183
