CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;96;65;40;920;118
01:00;73;176;118;45;1310;142
02:00;64;178;121;35;1180;117
03:00;58;176;120;32;1160;107
04:00;53;172;118;23;1130;87
05:00;51;172;117;26;1150;90
06:00;56;162;111;40;1090;118
07:00;57;162;111;51;1080;134
08:00;74;171;115;125;1350;266
09:00;68;169;113;112;1490;238
10:00;68;180;122;103;1480;225
11:00;78;193;124;137;1650;286
12:00;81;193;123;126;1620;274
13:00;90;194;123;115;1680;266
14:00;94;182;113;110;1610;262
15:00;95;158;103;97;1500;242
16:00;113;175;112;133;1590;316
17:00;119;176;114;148;1680;346
18:00;110;145;92;146;1670;333
19:00;94;128;83;109;1370;260
20:00;81;103;64;65;1120;180
21:00;92;102;62;103;1400;249
22:00;77;94;60;67;1060;180
23:00;66;100;67;57;1010;153
