CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;27;14;600;42
01:00;37;29;50;1120;113
02:00;40;48;53;1120;121
03:00;41;46;50;1060;117
04:00;37;54;58;1060;127
05:00;31;40;42;810;94
06:00;45;27;112;1190;215
07:00;50;54;194;1610;346
08:00;47;78;127;1580;240
09:00;37;61;90;1330;169
10:00;26;52;44;950;94
11:00;24;42;39;870;84
12:00;32;23;50;1000;109
13:00;29;23;44;960;96
14:00;27;31;45;920;96
15:00;26;19;38;770;83
16:00;33;24;43;770;99
17:00;34;19;35;730;87
18:00;34;26;40;770;96
19:00;37;22;44;860;105
20:00;47;21;60;1160;138
21:00;38;31;52;1010;118
22:00;37;37;40;950;99
23:00;37;52;35;860;90
