CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;84;65;26;1290;81
01:00;27;84;65;19;1140;55
02:00;20;76;60;9;1020;34
03:00;24;75;56;8;990;36
04:00;36;75;58;18;1120;63
05:00;36;73;56;18;1070;63
06:00;39;74;58;39;1140;98
07:00;45;78;60;72;1220;155
08:00;63;75;58;195;1490;360
09:00;69;79;60;242;1650;439
10:00;69;76;59;239;1740;433
11:00;64;70;54;212;1580;387
12:00;66;70;54;209;1490;384
13:00;70;76;58;192;1590;363
14:00;63;87;64;171;1580;324
15:00;67;83;62;160;1560;312
16:00;68;74;58;156;1690;307
17:00;80;94;72;184;1880;362
18:00;65;89;66;118;1720;245
19:00;57;79;61;104;1580;216
20:00;51;76;59;80;1370;173
21:00;47;67;52;68;1270;151
22:00;46;74;58;59;1260;136
23:00;47;78;61;44;1250;114
