CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;99;26;84
01:00;35;99;30;81
02:00;30;83;20;61
03:00;32;77;17;59
04:00;34;70;16;59
05:00;37;73;22;71
06:00;39;72;34;92
07:00;49;69;75;164
08:00;57;81;123;246
09:00;58;101;116;236
10:00;48;111;85;179
11:00;66;114;178;339
12:00;73;151;167;329
13:00;87;207;179;362
14:00;93;268;178;365
15:00;100;272;222;441
16:00;104;264;293;553
17:00;114;292;315;598
18:00;83;289;153;317
19:00;108;267;276;530
20:00;93;280;212;417
21:00;98;249;332;606
22:00;87;177;226;432
23:00;52;135;65;151
