CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;12;8;54;960;127
01:00;37;10;7;35;910;91
02:00;58;24;17;45;1160;126
03:00;46;21;16;35;1030;98
04:00;45;23;18;40;930;105
05:00;56;40;28;72;870;166
06:00;64;54;36;190;880;355
07:00;61;50;33;211;1000;384
08:00;63;49;34;221;1080;400
09:00;82;61;41;311;1210;556
10:00;80;63;44;223;1270;420
11:00;84;56;43;258;1310;480
12:00;88;48;34;180;1370;364
13:00;85;44;29;154;1390;321
14:00;65;29;13;77;1280;181
15:00;76;27;13;101;1140;231
16:00;68;23;10;76;1070;183
17:00;77;21;9;81;1030;200
18:00;72;25;12;88;1060;205
19:00;62;20;9;78;1010;181
20:00;67;16;8;75;940;181
21:00;61;11;8;71;1010;170
22:00;56;12;9;69;1030;161
23:00;52;13;9;65;990;150
