CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;24;29;19;20;730;54
01:00;41;100;79;202;;350
02:00;35;97;77;170;;295
03:00;34;85;67;158;;275
04:00;27;37;27;108;;192
05:00;30;29;21;53;;110
06:00;32;25;17;52;;111
07:00;37;21;15;69;;142
08:00;41;23;17;85;;172
09:00;43;27;19;96;;189
10:00;42;30;21;106;;204
11:00;45;31;22;59;;134
12:00;43;24;17;60;980;135
13:00;42;37;19;73;970;153
14:00;44;63;24;71;1040;153
15:00;42;53;23;59;850;132
16:00;54;54;24;79;930;176
17:00;48;42;22;56;900;133
18:00;42;41;24;55;850;127
19:00;45;43;25;60;900;136
20:00;44;37;24;57;860;131
21:00;36;30;19;38;790;93
22:00;33;30;19;33;800;83
23:00;36;30;19;32;850;84
