CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;75;66;1140;171
01:00;61;90;52;1010;141
02:00;49;48;45;830;117
03:00;39;39;23;680;73
04:00;36;45;27;590;76
05:00;32;32;32;610;81
06:00;37;42;78;860;156
07:00;42;62;92;1120;182
08:00;82;66;188;1970;368
09:00;100;80;163;;348
10:00;102;82;133;1510;304
11:00;88;60;75;1240;201
12:00;;;;1420;
13:00;;;;;
14:00;119;101;124;1910;309
15:00;103;79;111;1390;272
16:00;107;88;139;1770;319
17:00;103;107;125;1710;293
18:00;102;92;109;1840;268
19:00;106;73;96;1540;253
20:00;114;73;113;1720;287
21:00;106;91;101;1740;259
22:00;95;69;87;1490;227
23:00;88;88;87;1490;220
