CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;73;96;63;169
01:00;72;68;86;204
02:00;58;70;41;121
03:00;46;54;32;94
04:00;39;50;26;78
05:00;40;56;32;90
06:00;62;65;128;258
07:00;58;96;133;260
08:00;83;119;235;442
09:00;78;116;145;298
10:00;93;109;179;366
11:00;78;98;92;218
12:00;84;63;70;192
13:00;82;47;69;188
14:00;72;57;48;145
15:00;87;55;60;179
16:00;99;38;72;209
17:00;103;42;75;218
18:00;92;35;61;185
19:00;108;42;86;239
20:00;137;59;171;397
21:00;111;66;124;300
22:00;105;93;142;322
23:00;88;110;92;229
